poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
83535,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/25/23,4/27/23,,"",,179142,7439,rv,,rv,TRUE,8/17/23 11:00,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82704,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,4/24/23,4/27/23,,"",,172547,1000,lv,,lv,,5/1/23 17:05,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/05/National-April-Presentation-1-RELEASE-04-28-23.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2023/05/National-April-Presentation-1-RELEASE-04-28-23.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,47.0,
83536,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/24/23,4/26/23,,"",,179143,7439,rv,,rv,TRUE,8/17/23 11:00,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82688,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,,,4/24/23,4/25/23,,"",,172460,1100,rv,,rv,,4/27/23 09:09,"",https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,https://emersoncollegepolling.com/strongapril-2023-national-poll-strong-strongbiden-and-trump-on-track-for-2024-rematch-strong/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.8,42.0,
83537,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/23/23,4/25/23,,"",,179144,7439,rv,,rv,TRUE,8/17/23 11:00,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83538,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/22/23,4/24/23,,"",,179145,7439,rv,,rv,TRUE,8/17/23 11:00,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82889,1497,co/efficient,"","",co/efficient,514,co/efficient,1.1,0.3,,,,4/20/23,4/24/23,,"",,173745,1956,lv,,lv,,5/25/23 10:35,"",https://rollcall.com/2023/05/24/left-behind-polling-memo-shows-abortion-hurting-outlook-for-gop/,https://rollcall.com/2023/05/24/left-behind-polling-memo-shows-abortion-hurting-outlook-for-gop/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,40.0,36.0,
83539,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/21/23,4/23/23,,"",,179146,7439,rv,,rv,TRUE,8/17/23 11:00,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83540,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/20/23,4/22/23,,"",,179147,7439,rv,,rv,TRUE,8/17/23 11:01,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83541,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/19/23,4/21/23,,"",,179148,7439,rv,,rv,TRUE,8/17/23 11:01,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82697,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Panel/Text-to-Web,,,4/18/23,4/20/23,,"",,172491,2500,lv,,lv,,4/27/23 12:29,"",https://www.cygn.al/national-survey-momentum-on-gops-side-as-most-americans-side-with-them-on-the-culture-war/,https://www.cygn.al/national-survey-momentum-on-gops-side-as-most-americans-side-with-them-on-the-culture-war/,,https://www.cygn.al/wp-content/uploads/2023/04/Cygnal-April-National-Deck.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,46.1,
83542,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/18/23,4/20/23,,"",,179149,7439,rv,,rv,TRUE,8/17/23 11:01,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83543,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/17/23,4/19/23,,"",,179150,7439,rv,,rv,TRUE,8/17/23 11:01,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83544,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/16/23,4/18/23,,"",,179151,7439,rv,,rv,TRUE,8/17/23 11:01,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83545,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/15/23,4/17/23,,"",,179152,7439,rv,,rv,TRUE,8/17/23 11:02,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
82649,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,,,,4/11/23,4/17/23,,"",,172168,1500,rv,,rv,,4/21/23 09:20,"",https://www.wsj.com/articles/donald-trump-tops-ron-desantis-in-test-of-gop-presidential-field-wsj-poll-finds-88c84663?st=rpisoqy4w8kbd9a,https://www.wsj.com/articles/donald-trump-tops-ron-desantis-in-test-of-gop-presidential-field-wsj-poll-finds-88c84663?st=rpisoqy4w8kbd9a,https://s.wsj.net/public/resources/documents/WSJ_Poll_April_2023_redacted.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,43.0,
83546,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/14/23,4/16/23,,"",,179153,7439,rv,,rv,TRUE,8/17/23 11:02,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83547,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/13/23,4/15/23,,"",,179154,7439,rv,,rv,TRUE,8/17/23 11:02,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83548,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/12/23,4/14/23,,"",,179155,7439,rv,,rv,TRUE,8/17/23 11:02,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
82621,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,4/11/23,4/13/23,,"",,171978,800,lv,,lv,,4/18/23 09:32,"",https://senopportunity.org/wp-content/uploads/2023/04/2023-04-40-PUBLIC-DECK-National-SOF.pdf,https://senopportunity.org/wp-content/uploads/2023/04/2023-04-40-PUBLIC-DECK-National-SOF.pdf,,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,47.0,
83549,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/11/23,4/13/23,,"",,179156,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83550,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/10/23,4/12/23,,"",,179157,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83551,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/9/23,4/11/23,,"",,179158,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83552,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/8/23,4/10/23,,"",,179159,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82653,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,4/5/23,4/10/23,,"",,172221,1214,lv,,lv,,4/21/23 15:55,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/643fefe55b617005317c6e68/1681911782464/Clarity+Omnibus+Overview+-+April+2023.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/643fefe55b617005317c6e68/1681911782464/Clarity+Omnibus+Overview+-+April+2023.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83553,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/7/23,4/9/23,,"",,179160,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83554,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/6/23,4/8/23,,"",,179161,7439,rv,,rv,TRUE,8/17/23 11:03,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83555,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/5/23,4/7/23,,"",,179162,7439,rv,,rv,TRUE,8/17/23 11:04,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83556,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/4/23,4/6/23,,"",,179163,7439,rv,,rv,TRUE,8/17/23 11:04,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83557,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/3/23,4/5/23,,"",,179164,7439,rv,,rv,TRUE,8/17/23 11:04,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83558,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/2/23,4/4/23,,"",,179165,7439,rv,,rv,TRUE,8/17/23 11:04,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83559,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,4/1/23,4/3/23,,"",,179166,7439,rv,,rv,TRUE,8/17/23 11:04,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83560,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/31/23,4/2/23,,"",,179167,7439,rv,,rv,TRUE,8/17/23 11:05,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83561,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/30/23,4/1/23,,"",,179168,7439,rv,,rv,TRUE,8/17/23 11:05,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83415,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,Online Panel,,,3/30/23,3/31/23,,"",,178812,,lv,,lv,,8/16/23 09:43,"",https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,47.0,
83562,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/29/23,3/31/23,,"",,179169,7439,rv,,rv,TRUE,8/17/23 11:05,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83563,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/28/23,3/30/23,,"",,179170,7439,rv,,rv,TRUE,8/17/23 11:05,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83564,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/27/23,3/29/23,,"",,179171,7439,rv,,rv,TRUE,8/17/23 11:05,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83565,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/26/23,3/28/23,,"",,179172,7439,rv,,rv,TRUE,8/17/23 11:06,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
82493,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Panel/Text-to-Web,,,3/26/23,3/27/23,,"",,171514,2550,lv,,lv,,3/31/23 16:12,"",https://www.cygn.al/national-survey-republicans-take-lead-on-generic-ballot-as-many-voting-against-trump-as-for-biden/,https://www.cygn.al/national-survey-republicans-take-lead-on-generic-ballot-as-many-voting-against-trump-as-for-biden/,,https://www.cygn.al/wp-content/uploads/2023/03/Cygnal-March-National-Deck.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.2,45.8,
83566,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/25/23,3/27/23,,"",,179173,7439,rv,,rv,TRUE,8/17/23 11:06,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83567,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/24/23,3/26/23,,"",,179174,7439,rv,,rv,TRUE,8/17/23 11:06,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83568,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/23/23,3/25/23,,"",,179175,7439,rv,,rv,TRUE,8/17/23 11:06,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83569,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/22/23,3/24/23,,"",,179176,7439,rv,,rv,TRUE,8/17/23 11:06,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82457,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,3/21/23,3/23/23,,"",,171190,800,lv,,lv,,3/27/23 19:25,"",https://senopportunity.org/wp-content/uploads/2023/03/2023-03-39-PUBLIC-DECK-National-SOF.pdf,,https://senopportunity.org/wp-content/uploads/2023/03/2023-03-39-PUBLIC-DECK-National-SOF.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,48.0,
83570,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/21/23,3/23/23,,"",,179177,7439,rv,,rv,TRUE,8/17/23 11:07,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83571,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/20/23,3/22/23,,"",,179178,7439,rv,,rv,TRUE,8/17/23 11:07,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83572,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/19/23,3/21/23,,"",,179179,7439,rv,,rv,TRUE,8/17/23 11:07,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83573,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/18/23,3/20/23,,"",,179180,7439,rv,,rv,TRUE,8/17/23 11:07,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82426,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,3/16/23,3/20/23,,"",,171023,1000,lv,,lv,,3/22/23 15:26,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/03/National-March-Presentation-RELEASE-03-22-23.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2023/03/National-March-Presentation-RELEASE-03-22-23.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,46.0,
83574,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/17/23,3/19/23,,"",,179181,7439,rv,,rv,TRUE,8/17/23 11:07,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83575,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/16/23,3/18/23,,"",,179182,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83576,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/15/23,3/17/23,,"",,179183,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83577,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/14/23,3/16/23,,"",,179184,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,41.0,
83578,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/13/23,3/15/23,,"",,179185,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,41.0,
83579,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/12/23,3/14/23,,"",,179186,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83580,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/11/23,3/13/23,,"",,179187,7439,rv,,rv,TRUE,8/17/23 11:08,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83581,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/10/23,3/12/23,,"",,179188,7439,rv,,rv,TRUE,8/17/23 11:09,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83582,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/9/23,3/11/23,,"",,179189,7439,rv,,rv,TRUE,8/17/23 11:09,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83583,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/8/23,3/10/23,,"",,179190,7439,rv,,rv,TRUE,8/17/23 11:09,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82358,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,3/7/23,3/9/23,,"",,170629,800,lv,,lv,,3/13/23 15:49,"",https://senopportunity.org/wp-content/uploads/2023/03/2023-03-38-PUBLIC-DECK-National-SOF.pdf,,https://senopportunity.org/wp-content/uploads/2023/03/2023-03-38-PUBLIC-DECK-National-SOF.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,48.0,
83584,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/7/23,3/9/23,,"",,179191,7439,rv,,rv,TRUE,8/17/23 11:09,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83585,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/6/23,3/8/23,,"",,179192,7439,rv,,rv,TRUE,8/17/23 11:09,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83586,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,3/5/23,3/7/23,,"",,179193,7439,rv,,rv,TRUE,8/17/23 11:10,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
